Complaint ID,Date received,Product,Sub-product,Issue,Company public response,Company,State,ZIP code,Consumer consent provided?,Submitted via,Date sent to company,Timely response?,Consumer disputed?,Company response to consumer
2766617,12/28/2017,Mortgage,VA mortgage,Trouble during payment process,Yes,Freedom Mortgage Company,TX,76513,Consent provided,Web,12/28/2017,Yes,Unknown,Closed with explanation
2765874,12/28/2017,Mortgage,FHA mortgage,Struggling to pay mortgage,No,Ocwen Financial Corporation,TX,78155,Consent provided,Web,12/28/2017,Yes,Unknown,Closed with explanation
2766591,12/28/2017,Mortgage,Conventional home mortgage,Trouble during payment process,No,Ocwen Financial Corporation,TX,75089,Consent provided,Web,12/28/2017,Yes,Unknown,Closed with explanation
2765806,12/28/2017,Mortgage,VA mortgage,Struggling to pay mortgage,No,NATIONSTAR MORTGAGE LLC,TX,76542,Other,Web,12/28/2017,Yes,Unknown,Closed with explanation
2765246,12/27/2017,Mortgage,FHA mortgage,Trouble during payment process,No,NATIONSTAR MORTGAGE LLC,TX,78239,Consent provided,Web,12/27/2017,Yes,Unknown,Closed with explanation
2765457,12/27/2017,Mortgage,Conventional home mortgage,Trouble during payment process,No,Ditech Financial LLC,TX,78660,Consent not provided,Web,12/27/2017,Yes,Unknown,Closed with explanation
2764808,12/27/2017,Mortgage,Conventional home mortgage,Closing on a mortgage,Yes,SERVICELINK LOSS MITIGATION SERVICES,TX,75287,Consent provided,Web,1/5/2018,Yes,Unknown,Closed with explanation
2767885,12/27/2017,Mortgage,Conventional home mortgage,Trouble during payment process,No,JPMORGAN CHASE & CO.,TX,77019,Unknown,Referral,12/30/2017,Yes,Unknown,Closed with explanation
2763928,12/26/2017,Mortgage,Conventional home mortgage,Struggling to pay mortgage,No,PHH Mortgage Services Corporation,TX,78233,Consent provided,Web,12/26/2017,Yes,Unknown,Closed with explanation
2764594,12/26/2017,Mortgage,Conventional home mortgage,Trouble during payment process,Yes,Ditech Financial LLC,TX,78702,Consent provided,Web,12/26/2017,Yes,Unknown,Closed with explanation
2764179,12/26/2017,Mortgage,FHA mortgage,Applying for a mortgage or refinancing an existing mortgage,No,JPMORGAN CHASE & CO.,TX,75090,Consent not provided,Web,12/29/2017,Yes,Unknown,Closed with explanation
2763191,12/23/2017,Mortgage,FHA mortgage,Struggling to pay mortgage,No,JPMORGAN CHASE & CO.,TX,75216,Consent provided,Web,12/23/2017,Yes,Unknown,Closed with explanation
2763348,12/23/2017,Mortgage,Conventional home mortgage,Trouble during payment process,No,"AmeriHome Mortgage Company, LLC",TX,77316,Consent provided,Web,12/23/2017,Yes,Unknown,Closed with explanation
2761961,12/21/2017,Mortgage,Conventional home mortgage,Struggling to pay mortgage,Yes,"Shellpoint Partners, LLC",TX,76002,Consent provided,Web,12/21/2017,Yes,Unknown,Closed with explanation
2762034,12/21/2017,Mortgage,FHA mortgage,Trouble during payment process,No,"HUNTINGTON NATIONAL BANK, THE",TX,77375,Consent provided,Web,12/21/2017,Yes,Unknown,Closed with explanation
2760430,12/20/2017,Mortgage,Conventional home mortgage,Struggling to pay mortgage,No,NATIONSTAR MORTGAGE LLC,TX,75218,Other,Web,12/20/2017,Yes,Unknown,Closed with explanation
2760456,12/20/2017,Mortgage,Conventional home mortgage,Struggling to pay mortgage,No,NATIONSTAR MORTGAGE LLC,TX,78230,Unknown,Referral,12/20/2017,Yes,Unknown,Closed with explanation
2760988,12/20/2017,Mortgage,Conventional home mortgage,Closing on a mortgage,No,"MORTGAGE CAPITAL ASSOCIATES, INC.",TX,77429,Consent provided,Web,12/20/2017,Yes,Unknown,Closed with explanation
2760603,12/20/2017,Mortgage,VA mortgage,Closing on a mortgage,Yes,"Eagle Home Mortgage, LLC",TX,78254,Consent provided,Web,1/2/2018,Yes,Unknown,Closed with explanation
2760576,12/20/2017,Mortgage,VA mortgage,Trouble during payment process,Yes,Freedom Mortgage Company,TX,79938,Consent provided,Web,12/20/2017,Yes,Unknown,Closed with explanation
2758885,12/19/2017,Mortgage,Conventional home mortgage,Trouble during payment process,Yes,Specialized Loan Servicing Holdings LLC,TX,78541,Consent provided,Web,12/19/2017,Yes,Unknown,Closed with explanation
2761376,12/19/2017,Mortgage,Conventional home mortgage,Closing on a mortgage,Yes,"PRIMELENDING, A PLAINSCAPITAL COMPANY",TX,76133,Unknown,Referral,12/21/2017,Yes,Unknown,Closed with explanation
2758298,12/18/2017,Mortgage,Conventional home mortgage,Struggling to pay mortgage,Yes,"Shellpoint Partners, LLC",TX,76002,Consent provided,Web,12/18/2017,Yes,Unknown,Closed with explanation
2756726,12/15/2017,Mortgage,Conventional home mortgage,Trouble during payment process,No,"TIAA, FSB",TX,75771,Unknown,Referral,12/15/2017,Yes,Unknown,Closed with explanation
2756640,12/15/2017,Mortgage,Conventional home mortgage,Closing on a mortgage,Yes,"SELECT PORTFOLIO SERVICING, INC.",TX,75287,Consent provided,Web,12/15/2017,Yes,Unknown,Closed with explanation
2755832,12/15/2017,Mortgage,FHA mortgage,Trouble during payment process,No,"SUN WEST MORTGAGE COMPANY, INC.",TX,77478,Consent not provided,Web,12/21/2017,Yes,Unknown,Closed with explanation
2753415,12/13/2017,Mortgage,Conventional home mortgage,Trouble during payment process,Yes,ZIONS BANCORPORATION,TX,78666,Consent withdrawn,Web,12/13/2017,Yes,Unknown,Closed with explanation
2753503,12/12/2017,Mortgage,Conventional home mortgage,Trouble during payment process,No,"Gitsit Solutions, LLC.",TX,77545,Consent provided,Web,12/12/2017,Yes,Unknown,Closed with explanation
2752866,12/12/2017,Mortgage,Conventional home mortgage,Trouble during payment process,Yes,"CARDINAL FINANCIAL COMPANY, LIMITED PARTNERSHIP",TX,77090,Consent provided,Web,12/12/2017,Yes,Unknown,Closed with explanation
2753580,12/12/2017,Mortgage,Conventional home mortgage,Trouble during payment process,No,"Dovenmuehle Mortgage, Inc.",TX,77406,Consent provided,Web,12/12/2017,Yes,Unknown,Closed with explanation
2753763,12/12/2017,Mortgage,Conventional home mortgage,Trouble during payment process,Yes,"LoanCare, LLC",TX,77449,Consent provided,Web,12/12/2017,Yes,Unknown,Closed with explanation
2753236,12/12/2017,Mortgage,Conventional home mortgage,Trouble during payment process,Yes,M&T BANK CORPORATION,TX,77338,Consent provided,Web,12/12/2017,Yes,Unknown,Closed with explanation
2761317,12/12/2017,Mortgage,Other type of mortgage,Struggling to pay mortgage,Yes,"Seterus, Inc.",TX,76137,Unknown,Referral,12/20/2017,Yes,Unknown,Closed with explanation
2753522,12/12/2017,Mortgage,VA mortgage,Trouble during payment process,Yes,"CITIBANK, N.A.",TX,78240,Consent not provided,Web,12/12/2017,Yes,Unknown,Closed with explanation
2753106,12/12/2017,Mortgage,Conventional home mortgage,Trouble during payment process,Yes,WELLS FARGO & COMPANY,TX,77406,Unknown,Referral,12/12/2017,Yes,Unknown,Closed with explanation
2753138,12/12/2017,Mortgage,FHA mortgage,Trouble during payment process,No,"PENNYMAC LOAN SERVICES, LLC.",TX,75115,Consent provided,Web,12/12/2017,Yes,Unknown,Closed with explanation
2751458,12/11/2017,Mortgage,Conventional home mortgage,Struggling to pay mortgage,Yes,WELLS FARGO & COMPANY,TX,79930,Other,Web,12/11/2017,Yes,Unknown,Closed with explanation
2752177,12/11/2017,Mortgage,Conventional home mortgage,Closing on a mortgage,No,BBVA FINANCIAL CORPORATION,TX,77024,Consent provided,Web,12/11/2017,Yes,Unknown,Closed with non-monetary relief
2753782,12/11/2017,Mortgage,Conventional home mortgage,Struggling to pay mortgage,Yes,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,75089,Unknown,Referral,12/12/2017,Yes,Unknown,Closed with explanation
2751588,12/11/2017,Mortgage,Other type of mortgage,Struggling to pay mortgage,Yes,"HABITAT FOR HUMANITY INTERNATIONAL, INC.",TX,77088,Consent provided,Web,12/11/2017,Yes,Unknown,Closed with explanation
2748999,12/8/2017,Mortgage,Conventional home mortgage,Trouble during payment process,Yes,"LoanCare, LLC",TX,76522,Consent provided,Web,12/8/2017,Yes,Unknown,Closed with explanation
2750122,12/8/2017,Mortgage,Conventional home mortgage,Closing on a mortgage,Yes,The J. G. Wentworth Company,TX,76087,Consent provided,Web,12/8/2017,Yes,Unknown,Closed with explanation
2749135,12/7/2017,Mortgage,Conventional home mortgage,Trouble during payment process,Yes,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,77047,Unknown,Referral,12/7/2017,Yes,Unknown,Closed with explanation
2749197,12/7/2017,Mortgage,Other type of mortgage,Struggling to pay mortgage,Yes,"SELECT PORTFOLIO SERVICING, INC.",TX,78539,Consent provided,Web,12/13/2017,Yes,Unknown,Closed with explanation
2749167,12/7/2017,Mortgage,VA mortgage,Struggling to pay mortgage,Yes,REGIONS FINANCIAL CORPORATION,TX,76132,Consent provided,Web,12/7/2017,Yes,Unknown,Closed with explanation
2747275,12/6/2017,Mortgage,FHA mortgage,Closing on a mortgage,No,ASPIRE FINANCIAL INC.,TX,76137,Other,Web,12/14/2017,No,Unknown,Untimely response
2746494,12/6/2017,Mortgage,FHA mortgage,Trouble during payment process,Yes,RoundPoint Mortgage Servicing Corporation,TX,75904,Consent provided,Web,12/6/2017,Yes,Unknown,Closed with explanation
2746764,12/5/2017,Mortgage,Conventional home mortgage,Trouble during payment process,No,NATIONSTAR MORTGAGE LLC,TX,78665,Consent provided,Web,12/5/2017,Yes,Unknown,Closed with explanation
2745489,12/5/2017,Mortgage,Conventional home mortgage,Trouble during payment process,No,NATIONSTAR MORTGAGE LLC,TX,77566,Consent provided,Web,12/5/2017,Yes,Unknown,Closed with explanation
2745591,12/5/2017,Mortgage,FHA mortgage,Applying for a mortgage or refinancing an existing mortgage,No,CAPITAL ONE FINANCIAL CORPORATION,TX,75056,Consent provided,Web,12/5/2017,Yes,Unknown,Closed with explanation
2745494,12/5/2017,Mortgage,Conventional home mortgage,Trouble during payment process,Yes,"CITIBANK, N.A.",TX,77566,Consent provided,Web,12/5/2017,Yes,Unknown,Closed with explanation
2745529,12/5/2017,Mortgage,Other type of mortgage,Struggling to pay mortgage,Yes,WELLS FARGO & COMPANY,TX,78154,Consent provided,Web,12/5/2017,Yes,Unknown,Closed with explanation
2745469,12/4/2017,Mortgage,FHA mortgage,Struggling to pay mortgage,No,JPMORGAN CHASE & CO.,TX,75115,Consent provided,Web,12/5/2017,Yes,Unknown,Closed with explanation
2745769,12/4/2017,Mortgage,Other type of mortgage,Trouble during payment process,No,"WESTERN UNION COMPANY, THE",TX,75189,Consent provided,Web,12/4/2017,Yes,Unknown,Closed with explanation
2745762,12/4/2017,Mortgage,Conventional home mortgage,Struggling to pay mortgage,No,21ST MORTGAGE CORP.,TX,77535,Other,Web,12/4/2017,Yes,Unknown,Closed with explanation
2744708,12/4/2017,Mortgage,Conventional home mortgage,Trouble during payment process,Yes,"LoanCare, LLC",TX,77073,Consent not provided,Web,12/4/2017,Yes,Unknown,Closed with explanation
2745326,12/4/2017,Mortgage,Conventional home mortgage,Trouble during payment process,No,GUARANTEED RATE INC.,TX,77584,Consent not provided,Web,12/4/2017,Yes,Unknown,Closed with explanation
2745204,12/3/2017,Mortgage,Conventional home mortgage,Applying for a mortgage or refinancing an existing mortgage,Yes,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,75052,Consent not provided,Web,12/3/2017,Yes,Unknown,Closed with non-monetary relief
2744289,12/3/2017,Mortgage,Conventional home mortgage,Trouble during payment process,Yes,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,75052,Consent not provided,Web,12/3/2017,Yes,Unknown,Closed with non-monetary relief
2745283,12/2/2017,Mortgage,Conventional home mortgage,Trouble during payment process,Yes,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,77450,Consent provided,Web,12/2/2017,Yes,Unknown,Closed with explanation
2743928,12/1/2017,Mortgage,Other type of mortgage,Trouble during payment process,Yes,WELLS FARGO & COMPANY,TX,77494,Unknown,Referral,12/1/2017,Yes,Unknown,Closed with explanation
2743688,12/1/2017,Mortgage,Conventional home mortgage,Struggling to pay mortgage,Yes,"SELECT PORTFOLIO SERVICING, INC.",TX,75232,Consent provided,Web,12/1/2017,Yes,Unknown,Closed with explanation
2743724,12/1/2017,Mortgage,Conventional home mortgage,Struggling to pay mortgage,Yes,"CITIBANK, N.A.",TX,75013,Consent provided,Web,12/11/2017,Yes,Unknown,Closed with explanation
2745610,12/1/2017,Mortgage,Other type of mortgage,Trouble during payment process,No,Ocwen Financial Corporation,TX,77095,Unknown,Referral,12/4/2017,Yes,Unknown,Closed with explanation
2741967,11/30/2017,Mortgage,FHA mortgage,Struggling to pay mortgage,No,"Caliber Home Loans, Inc.",TX,77581,Consent provided,Web,11/30/2017,Yes,Unknown,Closed with explanation
2741195,11/30/2017,Mortgage,Conventional home mortgage,Trouble during payment process,Yes,WELLS FARGO & COMPANY,TX,77523,Consent not provided,Web,11/30/2017,Yes,Unknown,Closed with non-monetary relief
2742045,11/30/2017,Mortgage,Conventional home mortgage,Applying for a mortgage or refinancing an existing mortgage,No,JPMORGAN CHASE & CO.,TX,78750,Consent provided,Web,11/30/2017,Yes,Unknown,Closed with explanation
2740868,11/29/2017,Mortgage,Conventional home mortgage,Trouble during payment process,No,SN SERVICING CORPORATION,TX,75126,Consent not provided,Web,11/29/2017,Yes,Unknown,Closed with explanation
2741678,11/29/2017,Mortgage,Conventional home mortgage,Struggling to pay mortgage,Yes,"SELECT PORTFOLIO SERVICING, INC.",TX,75034,Consent provided,Web,11/29/2017,Yes,Unknown,Closed with explanation
2740849,11/29/2017,Mortgage,Conventional home mortgage,Trouble during payment process,No,BBVA FINANCIAL CORPORATION,TX,76018,Consent provided,Web,11/29/2017,Yes,Unknown,Closed with explanation
2741758,11/29/2017,Mortgage,Conventional home mortgage,Trouble during payment process,No,"CARRINGTON MORTGAGE SERVICES, LLC",TX,77039,Consent provided,Web,11/29/2017,Yes,Unknown,Closed with explanation
2740932,11/29/2017,Mortgage,FHA mortgage,Struggling to pay mortgage,No,Ocwen Financial Corporation,TX,76133,Consent not provided,Web,11/29/2017,Yes,Unknown,Closed with explanation
2741654,11/29/2017,Mortgage,Conventional home mortgage,Struggling to pay mortgage,Yes,WELLS FARGO & COMPANY,TX,75225,Consent not provided,Web,11/29/2017,Yes,Unknown,Closed with explanation
2740399,11/28/2017,Mortgage,Conventional home mortgage,Struggling to pay mortgage,No,NATIONSTAR MORTGAGE LLC,TX,77093,Consent provided,Web,11/28/2017,Yes,Unknown,Closed with explanation
2741849,11/28/2017,Mortgage,Other type of mortgage,Trouble during payment process,Yes,"SELECT PORTFOLIO SERVICING, INC.",TX,77536,Unknown,Referral,12/7/2017,Yes,Unknown,Closed with explanation
2739494,11/28/2017,Mortgage,Conventional home mortgage,Struggling to pay mortgage,No,"ONEMAIN FINANCIAL HOLDINGS, LLC.",TX,78744,Unknown,Postal mail,11/28/2017,Yes,Unknown,Closed with explanation
2740342,11/28/2017,Mortgage,Other type of mortgage,Struggling to pay mortgage,Yes,"SELECT PORTFOLIO SERVICING, INC.",TX,78539,Consent provided,Web,11/28/2017,Yes,Unknown,Closed with explanation
2739375,11/28/2017,Mortgage,Conventional home mortgage,Struggling to pay mortgage,No,"ONEMAIN FINANCIAL HOLDINGS, LLC.",TX,78744,Unknown,Postal mail,11/28/2017,Yes,Unknown,Closed with explanation
2740453,11/28/2017,Mortgage,FHA mortgage,Struggling to pay mortgage,Yes,U.S. BANCORP,TX,77044,Consent provided,Web,11/28/2017,Yes,Unknown,Closed with explanation
2740382,11/28/2017,Mortgage,FHA mortgage,Trouble during payment process,Yes,"CITIBANK, N.A.",TX,77573,Consent provided,Web,11/28/2017,Yes,Unknown,Closed with explanation
2740664,11/28/2017,Mortgage,Other type of mortgage,Struggling to pay mortgage,No,JPMORGAN CHASE & CO.,TX,77031,Unknown,Referral,12/6/2017,Yes,Unknown,Closed with explanation
2738750,11/27/2017,Mortgage,Conventional home mortgage,Applying for a mortgage or refinancing an existing mortgage,No,"Seterus, Inc.",TX,77388,Consent provided,Web,11/27/2017,Yes,Unknown,Closed with explanation
2738268,11/27/2017,Mortgage,VA mortgage,Trouble during payment process,Yes,Freedom Mortgage Company,TX,75563,Unknown,Phone,11/29/2017,Yes,Unknown,Closed with explanation
2738695,11/27/2017,Mortgage,FHA mortgage,Trouble during payment process,No,"CARRINGTON MORTGAGE SERVICES, LLC",TX,76548,Unknown,Phone,11/27/2017,Yes,Unknown,Closed with explanation
2738626,11/27/2017,Mortgage,VA mortgage,Trouble during payment process,Yes,RoundPoint Mortgage Servicing Corporation,TX,76028,Consent provided,Web,11/27/2017,Yes,Unknown,Closed with explanation
2740228,11/27/2017,Mortgage,Other type of mortgage,Struggling to pay mortgage,No,JPMORGAN CHASE & CO.,TX,78247,Unknown,Referral,11/28/2017,Yes,Unknown,Closed with explanation
2737983,11/26/2017,Mortgage,Conventional home mortgage,Trouble during payment process,Yes,Ditech Financial LLC,TX,75035,Consent provided,Web,11/26/2017,Yes,Unknown,Closed with explanation
2737985,11/26/2017,Mortgage,Conventional home mortgage,Trouble during payment process,No,NATIONSTAR MORTGAGE LLC,TX,79423,Consent provided,Web,11/26/2017,Yes,Unknown,Closed with explanation
2737494,11/25/2017,Mortgage,VA mortgage,Struggling to pay mortgage,Yes,Ocwen Financial Corporation,TX,78414,Consent provided,Web,11/25/2017,Yes,Unknown,Closed with explanation
2737742,11/25/2017,Mortgage,Conventional home mortgage,Trouble during payment process,No,"PENNYMAC LOAN SERVICES, LLC.",TX,76548,Consent provided,Web,11/25/2017,Yes,Unknown,Closed with monetary relief
2737291,11/24/2017,Mortgage,Conventional home mortgage,Struggling to pay mortgage,No,Ocwen Financial Corporation,TX,75070,Consent provided,Web,11/24/2017,Yes,Unknown,Closed with explanation
2735847,11/22/2017,Mortgage,VA mortgage,Struggling to pay mortgage,No,"Caliber Home Loans, Inc.",TX,78132,Consent provided,Web,11/22/2017,Yes,Unknown,Closed with explanation
2736349,11/22/2017,Mortgage,Conventional home mortgage,Struggling to pay mortgage,Yes,"Flagstar Bank, N.A.",TX,76179,Other,Web,11/22/2017,Yes,Unknown,Closed with explanation
2736379,11/22/2017,Mortgage,VA mortgage,Struggling to pay mortgage,No,"Sovereign Lending Group, Incorporated",TX,76548,Consent provided,Web,11/22/2017,Yes,Unknown,Closed with explanation
2736322,11/22/2017,Mortgage,FHA mortgage,Struggling to pay mortgage,No,JPMORGAN CHASE & CO.,TX,78223,Unknown,Phone,11/22/2017,Yes,Unknown,Closed with explanation
2735800,11/22/2017,Mortgage,Conventional home mortgage,Struggling to pay mortgage,No,JPMORGAN CHASE & CO.,TX,76140,Other,Web,11/22/2017,Yes,Unknown,Closed with explanation
2736242,11/22/2017,Mortgage,Conventional home mortgage,Trouble during payment process,Yes,Freedom Mortgage Company,TX,76542,Consent not provided,Web,11/22/2017,Yes,Unknown,Closed with explanation
2735684,11/22/2017,Mortgage,Conventional home mortgage,Struggling to pay mortgage,No,"Community Loan Servicing, LLC (formerly known as Bayview Loan Servicing, LLC)",TX,76067,Consent not provided,Web,11/22/2017,Yes,Unknown,Closed with explanation
